Age,Gender,Neuter_status,Breed_group,Weaning_age,Outdoors,Other_cats,Activity_level,Contact_people,Aggression_stranger,Aggression_owner,Aggression_cats,Shyness_novel,Shyness_strangers,Grooming,Wool_sucking,Behaviour_problem
5.3151,1,1,CRX,7,0,1,5,5,1,1,2,1,1,2.0,1.0,1.0
2.8712,2,1,BRI,8,5,1,3,3,1,1,2,1,1,1.0,0.0,1.0
2.7589,2,1,DRX,4,0,1,4,4,1,1,1,1,1,1.0,2.0,1.0
1.8548,2,0,SIB,4,2,1,3,4,1,1,1,1,2,3.0,0.0,1.0
1.5753,2,1,BRI,4,3,1,3,4,1,1,2,2,2,3.0,0.0,1.0
6.5096,2,1,DRX,4,0,1,4,4,2,1,1,2,1,1.0,0.0,1.0
2.474,2,1,ABY,4,4,0,3,5,1,1,4,2,1,3.0,2.0,1.0
0.8712,1,1,DRX,4,0,1,5,4,1,1,1,4,4,1.0,3.0,1.0
5.7918,1,1,RUS,5,1,1,3,3,1,1,2,3,3,3.0,0.0,1.0
1.137,2,1,SIB,4,0,1,4,4,1,1,3,3,3,3.0,3.0,1.0
3.8548,2,1,MCO,7,0,1,4,5,2,2,3,3,2,2.0,0.0,2.0
1.4548,2,0,BRI,8,1,1,5,5,1,1,1,1,1,1.0,0.0,1.0
2.937,1,1,MCO,5,0,1,5,5,1,1,1,1,1,3.0,4.0,1.0
0.5945,2,0,BRI,4,3,1,5,1,1,1,1,1,1,1.0,0.0,1.0
2.0384,1,1,SIB,4,2,1,3,4,1,1,2,3,1,2.0,0.0,1.0
12.6685,1,1,NFO,4,5,1,3,4,1,1,1,1,1,3.0,0.0,1.0
3.2548,1,1,BUR,8,2,1,4,5,2,1,2,2,1,1.0,0.0,1.0
6.0521,2,1,SIB,4,2,1,3,4,1,1,2,2,1,1.0,0.0,1.0
1.463,1,1,RUS,5,3,1,4,5,1,1,1,2,2,2.0,2.0,1.0
2.6575,2,1,RUS,5,3,1,4,3,2,1,3,2,2,2.0,2.0,1.0
2.3562,1,1,HCS,2,2,1,4,5,1,1,1,1,1,1.0,0.0,1.0
3.3205,1,1,DRX,5,1,1,3,4,1,1,1,3,4,2.0,5.0,2.0
8.2822,2,1,HCS,3,1,1,3,3,1,1,3,3,2,1.0,0.0,1.0
7.8849,2,1,BEN,4,1,1,3,4,1,1,2,4,4,2.0,1.0,1.0
2.6603,1,0,DRX,5,1,1,4,5,1,1,1,2,1,1.0,1.0,1.0
3.5014,2,1,BEN,4,5,1,4,4,1,1,3,2,2,1.0,0.0,1.0
2.2301,2,1,BUR,5,1,1,5,5,1,1,2,1,1,1.0,3.0,1.0
2.3781,2,1,BUR,5,1,1,4,5,1,1,2,1,1,1.0,0.0,1.0
1.6466,1,1,BUR,4,5,1,4,4,1,1,3,1,1,1.0,0.0,1.0
3.726,1,1,other,5,3,1,3,5,1,1,3,4,3,4.0,0.0,1.0
4.9507,1,1,BUR,6,5,0,5,5,1,1,2,1,1,1.0,0.0,1.0
2.6466,2,1,MCO,5,1,1,3,3,1,1,2,4,4,1.0,0.0,3.0
3.1726,1,1,SIB,4,2,1,4,5,1,1,1,2,2,1.0,2.0,1.0
4.2411,1,1,SIB,5,2,1,3,4,1,1,1,4,4,1.0,0.0,2.0
1.0082,1,1,MCO,5,2,1,4,4,1,1,1,3,3,3.0,2.0,1.0
2.8466,1,1,MCO,4,4,1,4,5,1,1,1,2,2,1.0,4.0,1.0
1.2712,1,1,NFO,4,2,1,4,4,1,1,1,1,1,3.0,5.0,1.0
1.0521,1,0,MCO,5,4,1,3,4,1,1,1,1,1,1.0,0.0,1.0
10.8603,2,1,RUS,4,2,1,3,5,1,1,2,4,4,4.0,0.0,1.0
1.3671,1,1,CRX,3,1,1,5,4,1,1,1,2,2,1.0,0.0,1.0
4.4767,2,1,other,6,5,1,4,4,1,1,2,2,2,3.0,0.0,1.0
8.0438,2,1,RUS,5,2,1,4,5,1,1,2,2,2,1.0,0.0,1.0
1.3479,1,1,RAG,4,3,0,5,4,1,2,3,2,1,3.0,3.0,1.0
6.411,2,1,PER,5,1,1,3,3,1,1,2,2,2,1.0,0.0,0.0
3.7781,2,1,BUR,4,4,1,5,5,1,1,1,2,2,1.0,0.0,1.0
1.2932,1,1,MCO,3,2,1,3,4,1,1,1,2,1,1.0,3.0,1.0
2.6603,1,1,DRX,5,0,1,4,5,1,1,1,2,2,3.0,4.0,1.0
5.9616,1,1,RUS,4,5,1,3,4,3,1,2,3,2,3.0,0.0,3.0
1.0082,1,0,MCO,4,5,0,3,3,1,1,1,2,2,2.0,0.0,0.0
3.1918,2,1,other,7,5,1,3,3,1,1,1,2,2,4.0,0.0,1.0
9.6658,2,1,PER,4,5,1,4,5,1,1,1,1,1,1.0,0.0,1.0
2.8822,1,1,other,6,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
12.1342,2,1,PER,4,0,1,3,3,1,1,1,2,2,1.0,0.0,1.0
4.5644,2,1,BRI,5,5,0,4,3,1,2,2,2,2,2.0,0.0,1.0
2.8082,2,1,BEN,6,1,1,4,4,1,1,1,2,2,1.0,0.0,1.0
7.1205,1,1,ABY,5,4,1,5,5,1,1,2,1,1,2.0,0.0,1.0
16.7836,2,1,PER,2,3,0,2,4,1,1,1,2,2,3.0,0.0,1.0
4.6795,2,1,RUS,6,1,1,3,4,2,2,1,3,3,1.0,0.0,1.0
8.0082,2,1,HCS,3,5,1,5,3,1,1,3,4,4,1.0,0.0,3.0
3.5945,1,1,CRX,5,0,1,4,3,1,1,1,2,2,4.0,0.0,1.0
2.6658,1,1,RUS,8,1,1,4,4,1,1,2,3,2,1.0,3.0,1.0
5.8575,2,1,RUS,6,1,1,3,4,1,1,2,2,2,4.0,0.0,1.0
4.1973,1,1,HCS,1,0,1,4,5,1,1,1,1,1,2.0,0.0,1.0
0.8247,1,0,other,6,5,1,4,4,1,1,1,2,2,1.0,0.0,1.0
1.3178,1,1,RAG,6,0,1,5,3,1,1,1,2,5,3.0,0.0,1.0
9.8658,2,1,CRX,4,4,0,4,4,1,1,3,2,2,3.0,0.0,1.0
5.8548,2,0,PER,5,1,1,4,3,1,2,2,2,2,1.0,0.0,1.0
7.2,1,1,PER,5,1,1,3,2,1,1,2,2,3,1.0,0.0,1.0
3.063,1,1,HCS,2,5,0,4,3,1,1,3,3,4,3.0,4.0,1.0
9.2219,1,1,HCS,2,5,1,4,4,1,1,2,1,3,1.0,0.0,1.0
8.874,2,1,CRX,5,2,1,4,4,1,1,1,1,1,2.0,0.0,1.0
13.9288,1,1,HCS,4,1,1,3,4,1,1,3,2,2,2.0,2.0,1.0
4.9342,1,1,other,4,1,1,3,5,1,1,1,1,1,1.0,0.0,1.0
6.6658,1,1,ORI,4,5,1,5,5,1,1,2,2,2,3.0,0.0,1.0
2.4548,1,1,RUS,4,0,1,3,4,1,1,2,3,3,2.0,0.0,1.0
2.3671,2,1,HCS,4,5,1,3,4,1,1,1,3,4,1.0,0.0,1.0
2.0384,1,1,HCS,5,1,1,4,4,1,1,2,2,2,2.0,0.0,1.0
1.1918,2,1,RUS,4,0,1,4,4,1,1,1,2,2,1.0,1.0,1.0
1.3644,2,1,HCS,4,5,1,3,4,1,1,1,2,2,1.0,0.0,1.0
9.4329,2,1,ORI,4,1,1,4,5,1,1,1,2,2,5.0,2.0,1.0
1.4411,2,1,other,8,4,1,5,5,1,1,1,1,1,1.0,0.0,1.0
3.2849,2,1,other,4,4,1,4,5,1,1,1,1,1,1.0,0.0,1.0
11.5644,1,1,HCS,1,3,0,3,4,1,1,2,2,1,3.0,4.0,1.0
2.1781,1,1,HCS,2,5,0,5,5,1,1,1,2,2,4.0,1.0,1.0
3.2548,1,1,HCS,3,1,1,3,4,1,1,1,2,1,2.0,0.0,1.0
7.2027,2,1,HCS,1,2,1,4,5,1,1,3,2,1,3.0,0.0,1.0
2.1616,1,1,HCS,2,1,1,3,2,1,1,1,3,3,2.0,0.0,1.0
0.6274,2,0,CRX,4,0,1,5,5,1,1,1,1,1,3.0,4.0,1.0
1.3644,2,1,HCS,1,1,1,5,4,2,1,2,4,4,2.0,0.0,1.0
2.1616,2,0,HCS,4,1,1,4,4,1,1,1,1,1,2.0,0.0,1.0
0.5014,2,0,HCS,2,1,1,4,4,1,1,1,1,1,2.0,0.0,1.0
0.874,1,0,DRX,4,5,1,5,4,1,1,2,2,2,1.0,3.0,1.0
3.2,1,1,BUR,4,3,1,4,5,1,1,2,2,2,1.0,1.0,1.0
9.4411,2,1,HCS,2,5,0,4,2,1,1,2,2,1,2.0,0.0,1.0
4.9205,1,1,HCS,2,0,1,4,4,1,1,2,5,4,3.0,4.0,2.0
10.3425,1,1,HCS,4,0,1,4,5,1,1,1,2,1,3.0,3.0,1.0
1.537,1,1,HCS,4,2,1,5,5,1,1,2,4,1,3.0,0.0,1.0
4.9205,2,1,HCS,2,4,1,3,5,1,1,2,2,2,2.0,2.0,1.0
9.2849,1,1,HCS,1,0,1,5,5,1,1,1,2,1,3.0,4.0,2.0
13.3151,2,1,HCS,1,5,0,4,5,3,2,4,3,3,4.0,0.0,2.0
3.7096,1,1,BUR,5,1,1,5,5,2,1,2,3,3,4.0,0.0,1.0
4.4712,1,1,RUS,2,0,1,5,5,2,1,1,2,2,1.0,2.0,1.0
16.3096,2,1,HCS,3,5,1,3,4,1,1,1,4,4,2.0,0.0,1.0
0.2411,1,0,TUV,8,4,1,5,5,1,1,1,2,1,3.0,0.0,1.0
5.4329,2,1,HCS,4,5,1,5,5,2,2,3,3,3,4.0,1.0,1.0
12.7397,1,1,HCS,4,0,1,4,5,1,1,1,4,1,1.0,5.0,1.0
2.9479,2,1,SIB,4,5,1,5,4,1,1,2,5,3,2.0,0.0,1.0
12.7397,2,1,HCS,4,0,1,3,3,1,1,2,5,2,1.0,0.0,1.0
16.2,1,1,HCS,1,0,0,3,5,1,2,2,1,1,4.0,3.0,1.0
1.0904,2,1,HCS,3,5,1,5,3,1,1,1,4,4,1.0,0.0,1.0
7.4137,1,1,HCS,2,4,1,3,3,1,4,2,2,3,2.0,0.0,0.0
3.3973,1,1,SIB,4,5,1,3,5,1,1,3,1,1,1.0,0.0,1.0
3.3671,1,1,HCS,3,5,1,4,4,2,1,2,2,3,2.0,0.0,1.0
8.3699,2,1,HCS,2,1,1,3,4,1,1,2,1,1,1.0,1.0,1.0
3.3973,2,1,SIB,4,5,1,5,4,1,1,1,3,2,1.0,0.0,1.0
6.9507,2,1,HCS,1,0,1,3,4,1,1,3,2,1,1.0,0.0,1.0
3.3507,2,0,HCS,4,0,1,4,3,1,1,1,3,3,1.0,0.0,1.0
8.2384,2,1,HCS,4,2,1,4,5,1,1,2,2,2,4.0,4.0,1.0
2.411,2,1,HCS,4,0,1,4,4,1,1,2,1,4,1.0,0.0,1.0
11.9096,1,1,HCS,3,5,1,5,4,1,1,1,1,1,1.0,0.0,1.0
0.5205,2,0,NFO,4,2,1,4,4,1,1,1,2,3,2.0,3.0,1.0
4.663,2,1,ORI,4,3,1,4,4,1,1,2,1,1,3.0,2.0,1.0
1.7534,2,1,SIB,8,5,1,4,4,1,1,2,2,2,1.0,0.0,1.0
0.5507,2,0,ORI,5,3,1,5,5,1,1,1,1,1,1.0,0.0,1.0
11.1671,2,1,HCS,3,1,1,4,3,1,1,2,2,1,3.0,0.0,1.0
5.6658,1,1,RAG,4,4,1,5,5,1,1,1,1,1,1.0,4.0,1.0
5.4055,1,1,HCS,2,4,1,3,3,1,1,2,3,4,4.0,0.0,3.0
8.6356,2,1,BUR,4,0,1,3,5,1,1,1,2,1,3.0,2.0,1.0
0.5507,1,0,ORI,6,4,1,5,5,1,1,1,2,2,1.0,0.0,1.0
6.3205,1,0,ABY,4,1,0,5,5,1,1,1,1,1,1.0,0.0,1.0
1.8438,2,0,ORI,5,5,1,3,4,1,1,2,2,2,1.0,2.0,1.0
4.074,2,1,BUR,5,0,1,3,5,1,1,1,1,1,3.0,3.0,1.0
3.3945,2,1,SBI,5,5,1,3,3,1,1,1,3,2,1.0,1.0,1.0
5.1342,2,1,HCS,4,1,0,3,3,1,1,1,1,1,3.0,0.0,1.0
4.0164,2,1,CRX,8,0,1,5,3,1,1,2,2,2,1.0,0.0,1.0
9.4137,2,1,HCS,3,5,0,3,5,1,1,5,3,3,3.0,0.0,1.0
0.811,1,1,ORI,4,1,1,4,5,1,1,2,2,1,1.0,3.0,1.0
5.3288,2,1,HCS,2,1,1,4,4,1,1,2,3,2,1.0,3.0,1.0
1.2959,1,1,ORI,4,5,1,5,5,1,1,1,2,1,3.0,4.0,1.0
18.2301,2,1,HCS,2,5,0,4,4,1,1,3,4,3,3.0,0.0,1.0
5.3288,2,1,HCS,3,2,1,3,4,1,1,2,3,3,1.0,4.0,2.0
7.263,1,1,BRI,4,5,1,4,3,1,1,3,4,5,3.0,0.0,1.0
7.3534,1,1,SBI,4,5,1,4,5,1,1,3,2,1,2.0,0.0,1.0
2.1425,2,1,BEN,4,5,1,5,5,1,1,1,1,1,3.0,0.0,3.0
19.4904,2,1,SBI,4,3,1,3,3,1,1,1,2,2,1.0,0.0,1.0
4.4356,1,1,SBI,4,5,1,2,5,1,1,1,1,1,5.0,3.0,1.0
1.6192,2,1,ORI,6,0,1,5,3,1,1,1,4,4,1.0,0.0,1.0
9.3315,2,1,HCS,2,5,0,3,5,2,2,4,1,2,1.0,0.0,3.0
10.0438,2,1,ORI,5,0,1,3,5,1,1,2,2,2,1.0,0.0,1.0
5.3288,1,1,HCS,4,5,1,3,3,1,1,1,5,5,1.0,0.0,1.0
5.6986,2,1,RAG,4,2,1,3,3,1,1,2,4,1,3.0,0.0,2.0
2.3014,1,0,BUR,4,4,1,3,4,1,1,2,4,2,1.0,0.0,1.0
6.1534,1,1,PER,3,0,1,2,2,2,4,2,5,5,3.0,0.0,2.0
0.8575,2,1,BUR,4,4,1,3,3,1,1,2,4,3,1.0,0.0,1.0
18.989,2,1,BUR,6,0,1,3,5,1,1,1,1,1,1.0,0.0,3.0
3.811,1,1,MCO,5,5,1,4,3,1,1,1,2,2,2.0,5.0,2.0
5.4247,1,1,HCS,4,5,1,3,4,1,1,1,1,1,5.0,0.0,1.0
3.811,2,1,MCO,5,5,1,5,4,1,1,1,2,2,2.0,5.0,2.0
0.7452,2,0,RUS,5,5,0,4,3,1,1,1,3,3,3.0,3.0,1.0
15.8247,1,1,BUR,4,0,1,4,5,2,1,2,1,1,1.0,0.0,2.0
2.3342,1,1,HCS,4,5,0,5,4,1,2,2,3,1,2.0,0.0,1.0
6.8411,1,1,RAG,4,1,1,3,4,1,1,2,1,1,1.0,2.0,1.0
8.7178,2,1,BUR,4,0,1,4,5,1,1,2,1,1,1.0,0.0,1.0
9.537,1,1,HCS,2,5,1,4,4,1,1,1,2,2,1.0,0.0,1.0
6.5671,1,1,BUR,7,0,1,4,5,1,1,1,1,1,1.0,0.0,1.0
5.4,1,1,ORI,4,1,1,5,5,1,1,2,2,2,1.0,0.0,1.0
2.137,2,1,other,4,1,0,5,5,1,1,1,1,1,2.0,0.0,1.0
6.5397,2,1,BUR,7,0,1,4,5,1,1,2,1,1,1.0,0.0,1.0
2.1918,2,1,HCS,2,5,0,5,3,1,1,3,3,4,2.0,0.0,1.0
2.3726,2,1,BUR,7,0,1,5,5,1,1,1,1,1,1.0,0.0,1.0
0.8575,1,0,BUR,4,1,1,5,5,1,1,1,1,1,1.0,0.0,1.0
1.5397,1,1,MCO,5,5,1,4,4,1,1,1,2,2,1.0,0.0,1.0
0.5616,1,1,BUR,4,0,0,3,5,1,1,2,2,1,3.0,0.0,1.0
0.4329,1,0,BUR,6,1,1,5,5,1,1,1,1,1,1.0,0.0,1.0
0.9068,2,1,TUV,4,0,1,5,5,1,1,2,1,1,1.0,4.0,1.0
6.3096,1,1,HCS,4,4,1,4,5,1,1,3,3,2,1.0,0.0,1.0
5.2219,1,1,HCS,3,4,1,4,5,1,1,4,2,3,2.0,2.0,3.0
5.5616,1,1,ORI,6,1,1,4,3,1,1,1,3,5,1.0,3.0,2.0
7.2055,1,1,BUR,4,0,1,4,3,1,1,1,2,2,1.0,0.0,1.0
1.6822,2,1,TUV,8,5,1,4,5,1,1,1,1,1,1.0,0.0,1.0
0.6082,2,0,TUV,8,5,1,4,5,1,1,1,1,1,1.0,0.0,1.0
4.8712,2,1,BUR,4,1,1,4,4,1,1,2,3,2,4.0,5.0,1.0
6.1096,2,1,BUR,4,1,1,4,4,1,1,2,2,1,3.0,0.0,1.0
5.2822,2,1,HCS,2,5,0,3,4,1,1,5,2,1,1.0,0.0,1.0
2.7562,2,1,BUR,4,1,1,5,4,1,1,1,2,1,1.0,0.0,1.0
9.7041,1,1,other,4,0,1,5,5,1,1,1,4,1,1.0,0.0,1.0
4.2658,2,1,BRI,4,1,1,3,3,1,1,1,2,2,1.0,1.0,1.0
7.8575,2,1,ORI,4,4,1,5,4,4,1,5,2,2,5.0,5.0,2.0
2.1123,2,1,HCS,4,1,0,5,5,1,1,1,3,2,2.0,0.0,1.0
1.3123,2,1,other,4,1,1,4,3,1,1,1,4,4,1.0,0.0,1.0
5.274,1,1,HCS,3,5,1,4,3,1,1,1,4,5,1.0,5.0,2.0
7.5699,2,1,HCS,6,2,1,2,3,1,1,2,2,1,3.0,2.0,1.0
4.0301,2,1,other,4,0,0,3,4,1,1,1,2,1,1.0,0.0,1.0
5.9096,1,1,ORI,5,1,1,4,5,1,1,3,2,1,2.0,0.0,1.0
0.8822,2,1,BUR,8,4,1,5,5,1,1,1,1,1,2.0,4.0,1.0
1.6137,2,1,BUR,4,1,1,4,4,1,1,1,3,1,1.0,0.0,1.0
2.7589,2,1,BUR,7,1,1,3,3,1,1,1,2,1,2.0,0.0,1.0
5.8575,1,1,BUR,4,3,1,3,3,1,1,1,4,4,1.0,3.0,2.0
2.726,2,1,ORI,5,1,1,4,4,1,1,1,1,1,1.0,0.0,1.0
10.2904,1,1,HCS,1,1,0,2,4,2,2,3,2,2,3.0,2.0,1.0
4.0795,1,1,HCS,5,0,1,4,5,1,1,1,3,1,3.0,0.0,1.0
0.2877,2,0,MCO,5,4,1,4,4,1,1,1,1,1,1.0,0.0,1.0
8.1945,1,1,HCS,5,4,1,3,3,1,1,2,1,1,3.0,0.0,1.0
0.2521,2,0,BUR,8,1,1,4,4,1,1,1,2,1,1.0,0.0,1.0
1.137,1,1,DRX,5,0,1,3,4,1,1,1,2,2,1.0,0.0,1.0
0.6027,2,0,DRX,4,0,1,4,3,1,1,1,2,2,1.0,1.0,1.0
1.3863,1,1,ABY,4,2,1,5,4,1,1,2,3,3,2.0,3.0,1.0
8.7288,2,1,ABY,5,0,1,4,5,1,1,3,4,1,2.0,0.0,1.0
2.0959,2,1,BRI,8,5,1,3,4,1,1,1,2,1,3.0,0.0,1.0
2.7699,1,1,HCS,4,3,1,3,4,1,1,3,3,5,2.0,3.0,1.0
3.4959,2,1,BRI,4,5,1,4,5,1,1,2,1,1,1.0,0.0,1.0
6.5425,1,1,ABY,6,0,1,5,5,1,1,2,2,1,2.0,0.0,1.0
4.811,1,1,BUR,5,5,0,3,5,2,2,2,2,3,2.0,4.0,1.0
1.9918,2,1,other,5,1,0,4,5,1,1,1,2,2,2.0,3.0,1.0
1.1918,2,0,HCS,1,3,1,4,5,2,2,3,1,1,3.0,4.0,0.0
14.2219,2,1,BUR,4,5,1,4,5,1,1,2,2,1,1.0,0.0,1.0
0.2438,1,0,HCS,1,0,1,5,4,1,1,1,2,1,1.0,0.0,1.0
12.4055,2,1,BUR,4,1,1,3,5,1,1,1,1,1,1.0,0.0,1.0
2.7863,2,1,HCS,1,4,1,5,5,1,1,1,3,2,3.0,2.0,1.0
6.4192,2,1,HCS,1,4,1,3,3,2,1,2,4,4,2.0,0.0,1.0
0.9068,2,0,ORI,4,1,1,5,5,1,1,2,1,1,2.0,0.0,1.0
3.3616,2,1,ORI,5,2,1,5,5,1,1,1,1,1,1.0,0.0,1.0
8.2274,2,1,HCS,1,0,1,3,5,1,2,3,1,1,1.0,5.0,1.0
9.3753,2,1,HCS,6,2,1,3,4,1,1,2,3,2,2.0,0.0,1.0
7.2767,1,1,HCS,8,1,1,3,5,3,1,2,4,5,1.0,5.0,1.0
1.1973,2,1,RUS,4,1,1,4,4,2,1,3,2,2,3.0,4.0,1.0
4.7014,1,1,HCS,4,5,1,5,4,1,1,1,3,3,3.0,0.0,1.0
0.9041,2,1,ORI,4,2,0,5,5,1,1,1,5,5,3.0,0.0,1.0
0.9041,1,0,ORI,4,2,0,4,5,1,1,1,2,2,3.0,0.0,2.0
2.5699,2,1,SIB,4,2,1,4,5,1,1,1,3,3,3.0,0.0,1.0
2.7726,2,1,SIB,4,4,1,3,1,1,1,1,1,1,1.0,0.0,1.0
1.2959,1,0,SIB,5,3,0,3,3,1,1,1,1,1,1.0,0.0,1.0
1.2959,1,0,SIB,4,0,1,4,4,1,1,1,2,1,1.0,3.0,1.0
4.2493,2,1,SIB,4,5,0,3,4,1,1,1,1,1,1.0,0.0,1.0
4.4411,1,1,MCO,4,3,1,3,4,1,2,2,3,1,3.0,0.0,0.0
4.4411,2,1,MCO,4,4,1,3,3,1,1,2,3,4,2.0,0.0,1.0
0.7644,2,0,MCO,8,4,1,5,5,1,1,1,3,2,1.0,0.0,1.0
0.5616,1,1,ORI,4,2,1,5,5,1,1,2,3,1,1.0,3.0,1.0
4.5644,2,1,CRX,4,0,0,5,5,1,2,3,2,2,3.0,0.0,1.0
2.3014,2,1,CRX,6,0,1,5,4,1,1,2,2,2,2.0,0.0,1.0
6.2247,2,1,SIB,4,5,1,3,4,1,1,2,1,1,1.0,0.0,1.0
8.4247,2,1,HCS,2,1,1,2,4,1,1,3,2,2,1.0,2.0,0.0
6.4575,2,1,HCS,2,1,1,3,3,1,1,1,2,1,1.0,4.0,0.0
2.1562,1,1,SIB,8,5,1,4,3,1,1,1,3,2,1.0,1.0,1.0
3.1808,2,1,SIB,8,5,1,3,5,1,1,1,3,2,1.0,0.0,1.0
6.4575,2,1,HCS,2,1,1,3,3,1,1,1,3,3,1.0,4.0,1.0
8.2493,2,1,CRX,5,1,1,5,5,3,2,3,4,4,2.0,0.0,1.0
12.4932,2,1,HCS,2,3,1,3,2,1,1,2,2,3,2.0,0.0,0.0
1.8658,1,1,SIB,7,4,1,5,5,1,1,4,1,1,1.0,0.0,1.0
3.0438,1,1,SIB,5,4,1,4,5,1,1,3,1,1,1.0,0.0,1.0
7.4603,2,1,CRX,4,1,1,4,4,1,1,3,1,1,1.0,0.0,1.0
2.263,1,1,other,4,3,1,5,5,1,1,1,1,1,3.0,0.0,1.0
5.7616,1,1,RUS,6,3,1,4,4,1,1,1,1,1,2.0,0.0,1.0
4.4877,1,1,other,5,1,1,4,4,1,1,1,2,1,2.0,0.0,1.0
4.0137,2,0,RUS,6,1,1,3,4,1,1,1,1,1,1.0,0.0,1.0
2.1123,2,0,RUS,6,1,1,3,4,1,1,1,2,2,1.0,0.0,1.0
0.5315,2,1,CRX,4,3,1,5,5,1,1,2,1,1,1.0,0.0,1.0
8.8137,1,1,HCS,4,3,1,3,5,1,1,3,3,3,3.0,0.0,1.0
6.8904,2,1,BRI,4,1,1,2,3,1,1,1,2,2,1.0,0.0,1.0
2.3479,1,1,HCS,8,5,1,4,4,1,1,1,2,1,2.0,2.0,1.0
6.8438,2,1,RAG,5,5,1,3,4,2,2,5,1,1,2.0,2.0,1.0
3.3014,2,1,BRI,8,1,1,3,3,1,1,1,3,3,1.0,0.0,1.0
6.7918,1,1,ORI,5,2,1,5,5,1,1,2,1,1,1.0,0.0,1.0
4.4274,2,1,RAG,8,5,1,3,4,1,1,1,4,4,3.0,2.0,1.0
2.3562,2,1,BRI,5,1,1,4,5,1,1,1,1,1,1.0,0.0,1.0
2.7836,2,1,BUR,4,1,0,4,5,1,1,1,3,1,2.0,4.0,1.0
6.7918,1,1,ORI,5,2,1,5,5,1,1,2,2,1,1.0,0.0,1.0
2.9178,2,1,RAG,8,5,1,4,1,1,1,1,1,1,3.0,4.0,1.0
1.1397,2,1,RUS,4,5,1,4,4,1,1,1,1,1,3.0,0.0,1.0
9.1315,1,1,HCS,3,4,1,4,5,1,1,2,3,2,3.0,2.0,1.0
1.4384,1,1,HCS,3,5,1,4,3,1,1,2,1,1,2.0,0.0,1.0
1.4767,2,1,MCO,6,2,1,4,4,1,1,1,1,2,3.0,4.0,1.0
2.8575,2,1,RUS,4,4,1,3,5,1,1,3,5,5,4.0,0.0,3.0
6.926,2,1,ORI,3,1,1,2,3,1,1,2,2,2,4.0,3.0,1.0
0.9562,1,1,MCO,4,0,1,4,4,1,1,1,2,1,3.0,4.0,1.0
1.2027,2,1,RUS,6,3,1,4,4,1,1,1,2,2,1.0,0.0,1.0
1.4493,2,1,HCS,2,2,0,3,4,1,1,1,2,2,3.0,2.0,1.0
1.8219,1,1,RUS,8,1,1,4,5,1,1,1,1,1,1.0,0.0,1.0
0.7699,1,1,ABY,6,3,1,5,5,1,1,1,1,1,3.0,3.0,1.0
8.5041,2,1,ORI,4,5,1,5,5,1,1,2,5,5,1.0,0.0,1.0
0.7699,1,1,ABY,6,3,1,3,4,1,1,1,2,1,1.0,4.0,1.0
6.4877,1,1,CRX,6,2,1,4,5,1,1,1,2,2,3.0,0.0,1.0
8.6658,2,1,ORI,5,1,1,2,5,1,1,1,5,5,4.0,2.0,1.0
1.874,1,1,HCS,2,5,1,4,3,1,1,1,3,4,3.0,1.0,1.0
1.5014,1,1,MCO,5,1,1,4,4,2,2,2,2,1,1.0,0.0,1.0
3.3726,1,1,HCS,4,5,0,4,4,1,1,3,4,4,3.0,0.0,1.0
7.4795,2,1,ORI,5,1,1,4,4,1,1,2,1,1,3.0,3.0,1.0
2.1452,2,1,ORI,5,1,1,3,3,1,1,1,4,4,3.0,3.0,1.0
8.3781,2,1,SIB,7,0,0,5,5,1,1,1,2,2,1.0,4.0,1.0
4.6932,2,1,CRX,5,2,1,3,5,1,1,1,1,1,3.0,0.0,1.0
7.4384,1,1,ORI,6,5,1,4,5,1,1,3,2,1,1.0,2.0,1.0
4.6904,2,1,CRX,5,2,1,2,2,1,1,1,2,1,2.0,0.0,1.0
0.5699,1,1,CRX,4,0,0,4,5,1,1,1,2,1,3.0,0.0,1.0
1.2959,1,1,CRX,5,0,1,5,5,1,1,1,2,1,3.0,3.0,1.0
1.2192,1,1,SIB,4,0,0,4,3,1,1,2,2,2,1.0,2.0,1.0
1.7425,1,0,ORI,6,5,0,3,5,1,1,2,1,1,1.0,0.0,1.0
0.4411,2,0,BRI,8,4,1,4,5,1,1,1,1,1,5.0,0.0,1.0
2.5178,2,0,BRI,7,4,1,3,3,1,1,1,3,3,1.0,0.0,1.0
0.2904,2,0,ORI,8,0,1,5,5,1,1,1,2,2,1.0,0.0,1.0
3.1808,2,0,SIB,4,5,0,4,4,2,1,3,3,3,3.0,0.0,1.0
0.8192,2,0,BRI,7,4,1,5,5,1,1,1,1,1,1.0,0.0,1.0
5.4384,2,1,RUS,4,0,1,3,5,1,1,1,2,3,1.0,0.0,1.0
8.4055,1,1,HCS,4,5,1,3,2,1,1,2,3,2,1.0,0.0,1.0
4.5836,2,1,RUS,4,0,1,3,3,1,1,1,1,1,1.0,0.0,1.0
2.1562,1,1,CRX,5,1,1,4,5,1,1,2,2,2,4.0,0.0,1.0
16.2959,2,1,HCS,1,2,1,3,4,3,1,3,3,4,5.0,0.0,2.0
2.3589,2,1,MCO,4,5,1,5,5,1,1,3,2,2,1.0,0.0,2.0
2.0712,1,1,RAG,4,4,1,3,3,1,1,2,3,3,2.0,4.0,1.0
2.6466,1,1,RUS,8,0,1,3,1,1,1,1,1,1,3.0,0.0,1.0
2.4932,2,1,SIB,4,5,1,5,4,4,2,1,2,2,1.0,0.0,1.0
